,search_city,business_name,rating,food_tags,first_review_date,last_review_date,review_num,address,city,state,street,zip5
142,New York,Anda Cafe,3.0,Bubble Tea/Shaved Ice/Taiwanese,11/25/2013,8/17/2020,225.0,"83-31 Broadway,Elmhurst, NY 11373",Elmhurst,NY,83-31 Broadway,11373
143,New York,Vivi Bubble Tea,3.0,Bubble Tea,12/26/2015,10/26/2020,121.0,"83-28 Broadway,Elmhurst, NY 11373",Elmhurst,NY,83-28 Broadway,11373
144,New York,Coco Fresh Tea & Juice,3.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,4/16/2017,10/5/2020,75.0,"182-4 Horace Harding Expy,Flushing, NY 11365",Flushing,NY,182-4 Horace Harding Expy,11365
145,New York,Namas Tea,5.0,Coffee & Tea/Bubble Tea/Venues & Event Spaces,6/28/2019,9/1/2020,19.0,"863 Sterling Pl,Brooklyn, NY 11216",Brooklyn,NY,863 Sterling Pl,11216
146,New York,15 Flavors,3.0,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,6/16/2013,7/8/2020,23.0,"1763 Crosby Ave,New York, NY 10461",New York,NY,1763 Crosby Ave,10461
147,New York,Hawa smoothie & Bubble tea,5.0,Bubble Tea/Juice Bars & Smoothies,10/29/2019,9/18/2020,8.0,"1151 2nd Ave,New York, NY 10065",New York,NY,1151 2nd Ave,10065
148,New York,Uptown Poke,4.0,Poke/Bubble Tea,8/24/2018,10/24/2020,52.0,"506 Amsterdam Ave,New York, NY 10024",New York,NY,506 Amsterdam Ave,10024
149,New York,TBaar,4.0,Bubble Tea/Juice Bars & Smoothies,5/14/2019,8/8/2020,6.0,"82-02 45th Ave,Queens, NY 11373",Queens,NY,82-02 45th Ave,11373
150,New York,Möge Tee - Fifth Ave,4.0,Bubble Tea/Coffee & Tea,9/15/2019,8/30/2020,24.0,"275 5th Ave,New York, NY 10016",New York,NY,275 5th Ave,10016
151,New York,Summer,4.0,Vietnamese/Bubble Tea/Sandwiches,1/16/2017,9/20/2020,117.0,"85-36 Grand Ave,Elmhurst, NY 11373",Elmhurst,NY,85-36 Grand Ave,11373
152,New York,High Tea House,4.0,Bubble Tea/Coffee & Tea/Desserts,12/13/2018,6/21/2020,11.0,"2349 86th St,Brooklyn, NY 11214",Brooklyn,NY,2349 86th St,11214
153,New York,Blossom Ice Cream & The Poké,4.0,Ice Cream & Frozen Yogurt/Poke/Asian Fusion,2/9/2017,9/7/2020,89.0,"54 N 6th St,Brooklyn, NY 11249",Brooklyn,NY,54 N 6th St,11249
154,New York,Sweetory,4.0,Desserts,9/21/2019,10/21/2020,47.0,"71-28 Roosevelt,Jackson Heights, NY 11372",Jackson Heights,NY,71-28 Roosevelt,11372
155,New York,CoCo Fresh Tea & Juice,3.0,Bubble Tea,2/4/2011,9/26/2020,247.0,"38 Lexington Ave,New York, NY 10010",New York,NY,38 Lexington Ave,10010
156,New York,Yaya Tea Garden,4.0,Japanese/Desserts/Coffee & Tea,11/3/2018,10/24/2020,57.0,"86-12 Whitney Ave,Elmhurst, NY 11373",Elmhurst,NY,86-12 Whitney Ave,11373
157,New York,Sweet Shansations,5.0,Desserts/Bubble Tea/Bakeries,9/26/2020,10/16/2020,4.0,"317 US 46,Parsippany, NJ 07054",Parsippany,NJ,317 US 46,7054
158,New York,Shiny Tea,4.0,Bubble Tea/Tea Rooms,6/11/2016,10/29/2020,123.0,"2667 Broadway,New York, NY 10025",New York,NY,2667 Broadway,10025
159,New York,Chun Yang Tea - Flushing New York,4.0,Bubble Tea,8/31/2019,11/1/2020,120.0,"133-41 41st Ave,Flushing, NY 11355",Flushing,NY,133-41 41st Ave,11355
160,New York,Bibble & Sip,4.0,Bakeries/Coffee & Tea,4/5/2019,10/31/2020,180.0,"174 Hester St,New York, NY 10013",New York,NY,174 Hester St,10013
161,New York,OJBK Tea Shop,4.0,Bubble Tea,10/24/2019,9/3/2020,8.0,"525 Myrtle Ave,Brooklyn, NY 11205",Brooklyn,NY,525 Myrtle Ave,11205
162,New York,Dragon Horn Tea,4.0,Bubble Tea/Coffee & Tea,6/15/2020,10/26/2020,37.0,"106 Greenwich St,New York, NY 10006",New York,NY,106 Greenwich St,10006
163,New York,Machi Machi,5.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/30/2020,10/31/2020,2.0,"33 W 32nd St,New York, NY 10001",New York,NY,33 W 32nd St,10001
164,New York,Chun Yang Tea Chinatown,4.0,Bubble Tea,7/15/2020,10/30/2020,34.0,"26B Elizabeth St,New York, NY 10013",New York,NY,26B Elizabeth St,10013
165,New York,Lazy Sundaes Greenwich Village,5.0,Bubble Tea/Shaved Ice,10/21/2020,10/31/2020,5.0,"11 Waverly Pl,New York, NY 10003",New York,NY,11 Waverly Pl,10003
166,New York,Xing Fu Tang,4.0,Bubble Tea/Desserts/Taiwanese,1/18/2020,11/1/2020,189.0,"40-52 Main St,Flushing, NY 11345",Flushing,NY,40-52 Main St,11345
167,New York,Teado Tea Shop,4.0,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/24/2009,10/27/2020,360.0,"145D Hester St,New York, NY 10002",New York,NY,145D Hester St,10002
168,New York,Vivi Bubble Tea,3.0,Bubble Tea,12/15/2017,10/19/2020,68.0,"1324 2nd Ave,New York, NY 10021",New York,NY,1324 2nd Ave,10021
169,New York,Crispy Burger,4.0,Chinese/Bubble Tea/Noodles,10/6/2020,10/23/2020,5.0,"196 Smith St,Brooklyn, NY 11201",Brooklyn,NY,196 Smith St,11201
170,New York,Möge Tee,4.0,Bubble Tea,8/1/2018,10/27/2020,92.0,"90 Canal St,New York, NY 10002",New York,NY,90 Canal St,10002
171,New York,Alimama,4.0,Desserts/Donuts/Tea Rooms,,10/31/2020,1109.0,"89A Bayard St,New York, NY 10013",New York,NY,89A Bayard St,10013
172,New York,Yi Fang Taiwan Fruit Tea,4.0,Bubble Tea/Tea Rooms,4/24/2019,10/15/2020,86.0,"44-68 21st St,Long Island City, NY 11101",Long Island City,NY,44-68 21st St,11101
173,New York,Vivi Bubble Tea,4.0,Bubble Tea,7/8/2007,10/19/2020,642.0,"49 Bayard St,New York, NY 10013",New York,NY,49 Bayard St,10013
174,New York,Moge Tee - Bayside,4.0,Coffee & Tea/Bubble Tea,2/9/2020,10/29/2020,64.0,"4319 Bell Blvd,Bayside, NY 11364",Bayside,NY,4319 Bell Blvd,11364
175,New York,YiFang Taiwan Fruit Tea,3.0,Bubble Tea,5/11/2019,11/1/2020,72.0,"774 58th St,Brooklyn, NY 11220",Brooklyn,NY,774 58th St,11220
176,New York,Tiger Sugar,4.0,Bubble Tea/Desserts/Coffee & Tea,5/10/2019,10/26/2020,684.0,"4010 Main St,Ste A,Flushing, NY 11354",Flushing,NY,4010 Main St,11354
177,New York,Debutea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,2/16/2018,10/25/2020,193.0,"217 Thompson St,New York, NY 10012",New York,NY,217 Thompson St,10012
178,New York,Initial Tea,5.0,Desserts/Bubble Tea/Ice Cream & Frozen Yogurt,5/23/2019,10/4/2020,47.0,"467 Dekalb Ave,Brooklyn, NY 11205",Brooklyn,NY,467 Dekalb Ave,11205
179,New York,Hawa Smoothies & Bubble Tea,4.0,Bubble Tea/Juice Bars & Smoothies/Acai Bowls,6/14/2015,9/17/2020,75.0,"44 Willoughby St,Downtown Brooklyn, NY 11201",Downtown Brooklyn,NY,44 Willoughby St,11201
180,New York,Ten Ren's Tea Time,4.0,Bubble Tea,10/31/2004,9/10/2020,643.0,"73 Mott St,New York, NY 10013",New York,NY,73 Mott St,10013
181,New York,Quickly,3.0,Coffee & Tea/Taiwanese,4/19/2009,10/22/2020,148.0,"8306 Broadway,Elmhurst, NY 11373",Elmhurst,NY,8306 Broadway,11373
182,New York,ViVi Bubble Tea,4.0,Bubble Tea,9/9/2014,8/15/2020,74.0,"790 Manhattan Ave,Brooklyn, NY 11222",Brooklyn,NY,790 Manhattan Ave,11222
183,New York,Coco Fresh Tea & Juice,4.0,Bubble Tea/Juice Bars & Smoothies,5/26/2016,10/22/2020,58.0,"8612 5th Ave,Brooklyn, NY 11209",Brooklyn,NY,8612 5th Ave,11209
184,New York,Tidal Tea,4.0,Bubble Tea,7/31/2019,10/25/2020,61.0,"1520 Amsterdam Ave,Manhattan, NY 10031",Manhattan,NY,1520 Amsterdam Ave,10031
185,New York,KOI Thé,4.0,Bubble Tea,8/23/2020,10/27/2020,11.0,"32 Union Square E,New York, NY 10003",New York,NY,32 Union Square E,10003
186,New York,I Milky 沐白,4.0,Bubble Tea/Japanese/Juice Bars & Smoothies,11/12/2019,10/29/2020,107.0,"992 6th Ave,New York, NY 10018",New York,NY,992 6th Ave,10018
187,New York,Bibble & Sip,4.0,Coffee & Tea/Bakeries,12/9/2014,11/1/2020,4831.0,"253 W 51st St,New York, NY 10019",New York,NY,253 W 51st St,10019
188,New York,Kung Fu Tea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,4/9/2014,10/27/2020,245.0,"28 St Marks Pl,New York, NY 10003",New York,NY,28 St Marks Pl,10003
189,New York,U Tea,4.0,Juice Bars & Smoothies/Coffee & Tea/Bubble Tea,11/16/2019,10/26/2020,31.0,"139 Fulton St,New York, NY 10038",New York,NY,139 Fulton St,10038
190,New York,ViVi Bubble Tea,3.0,Bubble Tea,8/29/2014,10/24/2020,289.0,"607 9th Ave,New York, NY 10036",New York,NY,607 9th Ave,10036
191,New York,Möge Tee,4.0,Bubble Tea/Coffee & Tea,5/15/2019,10/19/2020,100.0,"42-32 Crescent St,Long Island City, NY 11101",Long Island City,NY,42-32 Crescent St,11101
192,New York,Ho Ho Té,4.0,Bubble Tea,6/30/2019,10/31/2020,107.0,"805 8th Ave,New York, NY 10019",New York,NY,805 8th Ave,10019
193,New York,TenIchi Mart,4.0,Bubble Tea/International Grocery,6/26/2020,10/29/2020,13.0,"118 Smith St,Brooklyn, NY 11201",Brooklyn,NY,118 Smith St,11201
194,New York,Vivi Bubble Tea,4.0,Bubble Tea,10/19/2014,8/11/2020,274.0,"205 Allen St,New York, NY 10002",New York,NY,205 Allen St,10002
195,New York,Kung Fu Tea,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,9/11/2011,11/1/2020,389.0,"73 Chrystie St,New York, NY 10002",New York,NY,73 Chrystie St,10002
196,New York,BAMBU,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,3/13/2020,10/31/2020,48.0,"124B Hester St,New York, NY 10002",New York,NY,124B Hester St,10002
197,New York,Teazzi Tea Shop,3.0,Bubble Tea,10/15/2020,10/30/2020,18.0,"135-17 38th Ave,Flushing, NY 11354",Flushing,NY,135-17 38th Ave,11354
198,New York,Kung Fu Tea,4.0,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,8/13/2013,10/27/2020,206.0,"31 Waverly Pl,Unit 5,New York, NY 10003",New York,NY,31 Waverly Pl,10003
199,New York,Moge Tee,4.0,Bubble Tea,1/13/2020,9/16/2020,11.0,"379 First Ave,New York, NY 10010",New York,NY,379 First Ave,10010
200,New York,Sip N' Play,5.0,Tabletop Games/Coffee & Tea/Bubble Tea,1/2/2020,10/30/2020,37.0,"471 5th Ave,Brooklyn, NY 11228",Brooklyn,NY,471 5th Ave,11228
201,New York,One Zo - New York,4.0,Bubble Tea,9/22/2019,10/9/2020,52.0,"110 3rd Ave,New York, NY 10003",New York,NY,110 3rd Ave,10003
202,New York,Culture Tea Bar,4.0,Bubble Tea/Bakeries/Tea Rooms,2/4/2013,10/4/2020,109.0,"3111 Broadway,New York, NY 10027",New York,NY,3111 Broadway,10027
203,New York,Yaya Tea Garden,4.0,Bubble Tea/Japanese/Coffee & Tea,10/19/2016,10/21/2020,264.0,"206 Grand St,New York, NY 10013",New York,NY,206 Grand St,10013
204,New York,Mi Tea,4.0,Bubble Tea,2/6/2019,10/29/2020,63.0,"101 MacDougal St,New York, NY 10012",New York,NY,101 MacDougal St,10012
205,New York,The Whale Tea,4.0,Bubble Tea,2/1/2020,5/5/2020,6.0,"209 E 14th St,New York, NY 10003",New York,NY,209 E 14th St,10003
206,New York,One More Charm,4.0,Thai/Coffee & Tea/Bubble Tea,7/11/2020,11/1/2020,35.0,"236 7th Ave,Brooklyn, NY 11215",Brooklyn,NY,236 7th Ave,11215
207,New York,Tiger Sugar,4.0,Bubble Tea/Coffee & Tea/Desserts,9/11/2019,10/31/2020,347.0,"197 Canal St,New York, NY 10013",New York,NY,197 Canal St,10013
208,New York,Song Tea,5.0,Bubble Tea,7/4/2020,10/28/2020,12.0,"38-21 Main St,Flushing, NY 12354",Flushing,NY,38-21 Main St,12354
209,New York,Kung Fu Tea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,6/17/2019,10/15/2020,28.0,"76 5th Ave,Brooklyn, NY 11217",Brooklyn,NY,76 5th Ave,11217
210,New York,Gong Cha,5.0,Bubble Tea,11/29/2019,10/20/2020,23.0,"925 Lexington Ave,New York, NY 10065",New York,NY,925 Lexington Ave,10065
211,New York,Coco Fresh Tea & Juice,4.0,Bubble Tea/Juice Bars & Smoothies,3/21/2019,9/19/2020,15.0,"124 W 72nd St,New York, NY 10023",New York,NY,124 W 72nd St,10023
212,New York,Banhmigos,4.0,Bubble Tea/Vietnamese/Sandwiches,11/24/2012,10/31/2020,284.0,"178 Lincoln Pl,Brooklyn, NY 11217",Brooklyn,NY,178 Lincoln Pl,11217
213,New York,Gong Cha,4.0,Bubble Tea,7/17/2017,9/17/2020,53.0,"156 Lawrence St,Brooklyn, NY 11201",Brooklyn,NY,156 Lawrence St,11201
214,New York,Tiger Sugar,4.0,Coffee & Tea/Bubble Tea/Desserts,8/14/2019,9/14/2020,160.0,"5903 8th Ave,Brooklyn, NY 11220",Brooklyn,NY,5903 8th Ave,11220
215,New York,Hawa Smoothies & Bubble Tea,4.0,Juice Bars & Smoothies/Bubble Tea/Coffee & Tea,5/26/2016,8/3/2020,34.0,"295 Broadway,Brooklyn, NY 11211",Brooklyn,NY,295 Broadway,11211
216,New York,Gong Cha,4.0,Bubble Tea,9/14/2014,10/20/2020,418.0,"75 W 38th St,New York, NY 10018",New York,NY,75 W 38th St,10018
217,New York,Mee Cafe,4.0,Cafes/Bubble Tea,8/20/2011,10/26/2020,85.0,"26 Rutgers St,New York, NY 10002",New York,NY,26 Rutgers St,10002
218,New York,Tea Magic,3.0,Coffee & Tea/Juice Bars & Smoothies/Tea Rooms,11/16/2009,10/31/2020,211.0,"2878 Broadway,New York, NY 10025",New York,NY,2878 Broadway,10025
219,New York,Surreal Creamery,4.0,Ice Cream & Frozen Yogurt/Bubble Tea,6/6/2020,10/30/2020,116.0,"538 2nd Ave,New York, NY 10016",New York,NY,538 2nd Ave,10016
220,New York,PaTea,4.0,Bubble Tea/Tea Rooms,8/6/2016,10/26/2020,232.0,"227 E 14th St,New York, NY 10003",New York,NY,227 E 14th St,10003
221,New York,Gong Cha,5.0,Bubble Tea,9/22/2020,10/21/2020,19.0,"2508 Queens Plaza S,Long Island City, NY 11101",Long Island City,NY,2508 Queens Plaza S,11101
222,New York,Lazy Sundaes,4.0,Cafes/Bubble Tea/Shaved Ice,10/16/2020,10/31/2020,3.0,"261 Canal St,New York, NY 10013",New York,NY,261 Canal St,10013
223,New York,Kung Fu Tea,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,11/2/2014,8/16/2020,110.0,"40 Hoyt St,Brooklyn, NY 11201",Brooklyn,NY,40 Hoyt St,11201
224,New York,BIAO Sugar,4.0,Bubble Tea,1/12/2020,10/31/2020,155.0,"1271 Broadway,New York, NY 10001",New York,NY,1271 Broadway,10001
225,New York,Brew Memories,5.0,Coffee & Tea/Bubble Tea/Breakfast & Brunch,6/14/2020,10/25/2020,21.0,"295 7th Ave,Brooklyn, NY 11215",Brooklyn,NY,295 7th Ave,11215
226,New York,Hello Always Tea,5.0,Bubble Tea,6/17/2019,10/15/2020,85.0,"60 E 4th St,New York, NY 10003",New York,NY,60 E 4th St,10003
227,New York,Truedan,4.0,Bubble Tea,4/23/2020,11/1/2020,35.0,"208 Grand St,New York, NY 10013",New York,NY,208 Grand St,10013
228,New York,Vivi Bubble Tea,4.0,Bubble Tea,7/26/2016,10/11/2020,41.0,"113 Court St,Ste A,Brooklyn, NY 11201",Brooklyn,NY,113 Court St,11201
229,New York,Möge Tee Greenwich Village,5.0,Bubble Tea/Coffee & Tea,11/22/2019,10/3/2020,26.0,"168 Bleecker St,New York, NY 10012",New York,NY,168 Bleecker St,10012
230,New York,The Teapsy New York,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,7/17/2016,10/20/2020,161.0,"33-17 30th Ave,Astoria, NY 11103",Astoria,NY,33-17 30th Ave,11103
231,New York,Trutea,5.0,Bubble Tea,9/19/2020,10/24/2020,7.0,"7 E 14th St,New York, NY 10003",New York,NY,7 E 14th St,10003
0,Los Angeles,Meet Fresh - Westwood,,Desserts/Shaved Ice/Bubble Tea,,,,"10923 Weyburn Ave,Los Angeles, CA 90024",Los Angeles,CA,10923 Weyburn Ave,90024
1,Los Angeles,Ono Tea House,4.0,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,8/6/2020,10/22/2020,29.0,"10533 Garvey Ave,Ste C,El Monte, CA 91733",El Monte,CA,10533 Garvey Ave,91733
2,Los Angeles,Ms Chi Cafe,4.0,Chinese/Breakfast & Brunch/Bubble Tea,10/6/2018,10/30/2020,321.0,"3829 Main St,Culver City, CA 90232",Culver City,CA,3829 Main St,90232
3,Los Angeles,85°C Bakery Cafe,3.0,Coffee & Tea/Bakeries/Patisserie/Cake Shop,6/10/2016,9/22/2020,325.0,"700 Wilshire Blvd,Ste A,Los Angeles, CA 90017",Los Angeles,CA,700 Wilshire Blvd,90017
4,Los Angeles,Au79 Teahouse,3.0,Taiwanese/Coffee & Tea/Bubble Tea,,10/31/2020,821.0,"1635 S San Gabriel Blvd,Ste E,San Gabriel, CA 91776",San Gabriel,CA,1635 S San Gabriel Blvd,91776
5,Los Angeles,Sustainabowl,4.0,Poke/Acai Bowls/Vegan,4/14/2018,11/1/2020,384.0,"8338 Lincoln Blvd,Los Angeles, CA 90045",Los Angeles,CA,8338 Lincoln Blvd,90045
6,Los Angeles,Jin Tea Shop,4.0,Tea Rooms,9/15/2015,10/30/2020,494.0,"18 W Green St,Pasadena, CA 91105",Pasadena,CA,18 W Green St,91105
7,Los Angeles,5.2 Patio,4.0,Bubble Tea/Desserts/Coffee & Tea,,10/13/2020,,"6540 Foothill Blvd,Ste 101,Tujunga, CA 91042",Tujunga,CA,6540 Foothill Blvd,91042
8,Los Angeles,Twisteas,4.0,Bubble Tea/Tea Rooms,7/30/2017,,,"605 N New Ave,Ste B,Monterey Park, CA 91755",Monterey Park,CA,605 N New Ave,91755
9,Los Angeles,It's Boba Time,3.0,Juice Bars & Smoothies/Coffee & Tea/Bubble Tea,,10/22/2020,78.0,"2848 W Olympic Blvd,Los Angeles, CA 90006",Los Angeles,CA,2848 W Olympic Blvd,90006
10,Los Angeles,Bobe Boba,4.0,Bubble Tea,9/20/2020,10/29/2020,14.0,"720 N Brookhurst St,Anaheim, CA 92801",Anaheim,CA,720 N Brookhurst St,92801
11,Los Angeles,Gigo's Cafe & Deli,4.0,Coffee & Tea/Vietnamese/Noodles,10/21/2010,9/24/2020,319.0,"853 N Broadway,Los Angeles, CA 90012",Los Angeles,CA,853 N Broadway,90012
12,Los Angeles,Bubble Republic,4.0,Taiwanese/Cafes/Bubble Tea,4/29/2016,10/31/2020,,"800 W Las Tunas Dr,Ste 100,San Gabriel, CA 91776",San Gabriel,CA,800 W Las Tunas Dr,91776
13,Los Angeles,Hana Kitchen,4.0,Asian Fusion/Bubble Tea/Tacos,3/26/2019,8/9/2020,60.0,"854 N Vermont Ave,Los Angeles, CA 90029",Los Angeles,CA,854 N Vermont Ave,90029
14,Los Angeles,Emperor Express,3.0,Chinese/Bubble Tea/Asian Fusion,3/30/2008,10/5/2020,275.0,"13320 Burbank Blvd,Van Nuys, CA 91401",Van Nuys,CA,13320 Burbank Blvd,91401
15,Los Angeles,Urban Location Boba Tea House,3.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,6/8/2020,10/9/2020,38.0,"2661 Santa Ana St,South Gate, CA 90280",South Gate,CA,2661 Santa Ana St,90280
16,Los Angeles,Tea Brick,4.0,Bubble Tea/Coffee & Tea,4/18/2020,10/20/2020,70.0,"1 W Duate Rd,Ste A,Arcadia, CA 91007",Arcadia,CA,1 W Duate Rd,91007
17,Los Angeles,The Boba Truck,4.0,Taiwanese/Bubble Tea/Food Trucks,10/3/2010,10/3/2020,,"8323 Reseda Blvd,Ste 103,Northridge, CA 91324",Northridge,CA,8323 Reseda Blvd,91324
18,Los Angeles,Boba Box,4.0,Coffee & Tea/Bubble Tea/Tea Rooms,6/15/2020,10/31/2020,147.0,"101 W Foothill Blvd,Monrovia, CA 91016",Monrovia,CA,101 W Foothill Blvd,91016
19,Los Angeles,Simplee Boba,4.0,Bubble Tea/Desserts/Coffee & Tea,,11/1/2020,,"954 Mission St,South Pasadena, CA 91030",South Pasadena,CA,954 Mission St,91030
20,Los Angeles,Tea 'n Tea,4.0,Coffee & Tea/Bubble Tea,8/27/2016,10/21/2020,413.0,"9074 Tampa Ave,Northridge, CA 91324",Northridge,CA,9074 Tampa Ave,91324
21,Los Angeles,Boba Tov,4.0,Acai Bowls/Bubble Tea/Juice Bars & Smoothies,9/12/2019,8/18/2020,13.0,"8326 Wilshire Blvd,Beverly Hills, CA 90211",Beverly Hills,CA,8326 Wilshire Blvd,90211
22,Los Angeles,Ice Dragon Ice Cream,5.0,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,9/12/2020,10/15/2020,2.0,"14220 Bellflower Blvd,Bellflower, CA 90706",Bellflower,CA,14220 Bellflower Blvd,90706
23,Los Angeles,It's Boba Time,4.0,Bubble Tea/Juice Bars & Smoothies/Acai Bowls,1/24/2019,10/16/2020,147.0,"2412 W Victory Blvd,Burbank, CA 91506",Burbank,CA,2412 W Victory Blvd,91506
24,Los Angeles,Hien Khanh,4.0,Desserts/Vietnamese/Bubble Tea,4/15/2009,10/15/2020,96.0,"8150 Garvey Ave,Ste 117i,Garvey Square Shopping Center,Rosemead, CA 91770",Rosemead,CA,8150 Garvey Ave,91770
25,Los Angeles,Urth Caffé- Melrose,4.0,Coffee & Tea/Breakfast & Brunch/Bakeries,5/4/2005,10/12/2020,2867.0,"8565 Melrose Ave,West Hollywood, CA 90069",West Hollywood,CA,8565 Melrose Ave,90069
26,Los Angeles,Uno Tea House Paramount,4.0,Bubble Tea,1/5/2019,10/12/2020,55.0,"8528 Rosecrans Ave,Paramount, CA 90723",Paramount,CA,8528 Rosecrans Ave,90723
27,Los Angeles,Sharetea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,1/10/2020,10/28/2020,87.0,"9301 Tampa Ave,Ste 146,Northridge, CA 91324",Northridge,CA,9301 Tampa Ave,91324
28,Los Angeles,Bubble & Leaf,4.0,Bubble Tea,3/19/2019,10/31/2020,181.0,"10141 Valley View St,Cypress, CA 90630",Cypress,CA,10141 Valley View St,90630
29,Los Angeles,Little Saigon Bakery,5.0,Bubble Tea/Soup/Bakeries,2/22/2020,2/22/2020,1.0,"3976 S Figueroa St,Los Angeles, CA 90037",Los Angeles,CA,3976 S Figueroa St,90037
30,Los Angeles,Coffee Zone,4.0,Bubble Tea/Coffee & Tea/Taiwanese,11/2/2014,10/28/2020,603.0,"328 S Atlantic Blvd,Monterey Park, CA 91754",Monterey Park,CA,328 S Atlantic Blvd,91754
31,Los Angeles,Tbaar,4.0,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,5/30/2017,10/31/2020,178.0,"6924 Beach Blvd,K338,Buena Park, CA 90621",Buena Park,CA,6924 Beach Blvd,90621
32,Los Angeles,Din Tai Fung,4.0,Shanghainese/Dim Sum/Taiwanese,11/4/2013,10/31/2020,3865.0,"177 Caruso Ave,Glendale, CA 91210",Glendale,CA,177 Caruso Ave,91210
33,Los Angeles,Ding Tea Torrance,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,9/18/2018,10/29/2020,278.0,"22501 Crenshaw Blvd,Ste 200,Torrance, CA 90505",Torrance,CA,22501 Crenshaw Blvd,90505
34,Los Angeles,Quickly ChinaTown,3.0,Coffee & Tea/Juice Bars & Smoothies,1/23/2011,10/7/2020,223.0,"750 N Hill St,Ste E,Los Angeles, CA 90012",Los Angeles,CA,750 N Hill St,90012
35,Los Angeles,Smokey J. Bakery & Cafe,4.0,Bakeries/Bubble Tea/Coffee & Tea,12/22/2018,10/25/2020,126.0,"301 N Garfield Ave,Ste A,Monterey Park, CA 91754",Monterey Park,CA,301 N Garfield Ave,91754
36,Los Angeles,Bearology,4.0,Juice Bars & Smoothies/Bubble Tea,1/3/2016,7/27/2020,235.0,"400 S Baldwin Ave,Fl 2,Arcadia, CA 91007",Arcadia,CA,400 S Baldwin Ave,91007
37,Los Angeles,Pho Hue Oi,4.0,Vietnamese/Soup/Bubble Tea,12/8/2017,10/31/2020,388.0,"4051 Inglewood Ave,Ste 101,Redondo Beach, CA 90278",Redondo Beach,CA,4051 Inglewood Ave,90278
38,Los Angeles,Ding Tea Lomita,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,12/13/2019,10/22/2020,72.0,"24705 Narbonne Ave,Ste 101,Lomita, CA 90717",Lomita,CA,24705 Narbonne Ave,90717
39,Los Angeles,Boba Loca,3.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,1/9/2013,10/26/2020,149.0,"3121 Glendale Blvd,Los Angeles, CA 90039",Los Angeles,CA,3121 Glendale Blvd,90039
40,Los Angeles,The VI Tea,3.0,Desserts/Coffee & Tea/Bubble Tea,8/10/2018,9/21/2020,216.0,"416 E Las Tunas Dr,#E,San Gabriel, CA 91776",San Gabriel,CA,416 E Las Tunas Dr,91776
41,Los Angeles,Meet Fresh,3.0,Desserts/Bubble Tea/Shaved Ice,10/25/2016,10/27/2020,833.0,"9055 Las Tunas Dr,Ste 100,Temple City, CA 91780",Temple City,CA,9055 Las Tunas Dr,91780
42,Los Angeles,Kang Ho-dong Baekjeong,4.0,Barbeque/Korean,1/2/2012,11/1/2020,4314.0,"3465 W 6th St,Ste 20,Los Angeles, CA 90020",Los Angeles,CA,3465 W 6th St,90020
43,Los Angeles,T4 Cafe,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,4/17/2019,10/7/2020,178.0,"8440 Balboa Blvd,Ste 103,Northridge, CA 91325",Northridge,CA,8440 Balboa Blvd,91325
44,Los Angeles,The Coffee Cart at LMU,4.0,Coffee & Tea/Bubble Tea/Bagels,11/1/2014,2/6/2019,3.0,"1 Lmu Dr,Los Angeles, CA 90045",Los Angeles,CA,1 Lmu Dr,90045
45,Los Angeles,It's Boba Time,,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,,,,"5452 Whittier Blvd,Los Angeles, CA 90022",Los Angeles,CA,5452 Whittier Blvd,90022
46,Los Angeles,Churned Creamery - La Habra,3.0,Gelato/Bubble Tea,9/4/2020,10/19/2020,10.0,"1331 W Imperial Hwy,La Habra, CA 90631",La Habra,CA,1331 W Imperial Hwy,90631
47,Los Angeles,It’s Boba Time,4.0,Bubble Tea,3/11/2019,7/12/2020,12.0,"100 W Broadway,Glendale, CA 91210",Glendale,CA,100 W Broadway,91210
48,Los Angeles,Boba Loca Fresh Tea & Juice,4.0,Juice Bars & Smoothies/Bubble Tea/Coffee & Tea,1/31/2015,9/6/2020,202.0,"3807 Ocean View Blvd,Montrose, CA 91020",Montrose,CA,3807 Ocean View Blvd,91020
